Citizen ID,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30
C50993,CENTAUR,$355 ,$16 ,$39 ,$55 ,$136 ,23,5,4,19,2,Consultant,8,5,35-45,1,1,4,38,0.7,1,primary,,,,1,1,,0,120000
C50994,CENTAUR,$10 ,$15 ,$25 ,$788 ,$102 ,0,1,0,6,5,Director,8,5,45-55,1,1,2,42,0.5,3,primary,5,,,,5,,0,200000
C50995,TOKUGAWA,"$2,069 ",$58 ,$634 ,$63 ,$783 ,47,57,41,138,1,Director,8,4,45-55,1,1,1,40,0.2,2,primary,,,,,,,0,250000
C50996,CENTAUR,$76 ,$23 ,$101 ,$179 ,$419 ,1,30,4,121,11,Others,8,2,35-45,1,0,3,8,0.1,3,primary,,,,,,,,0
C50997,ODYSSEY,$10 ,$17 ,$25 ,$47 ,$200 ,0,20,0,51,1,Others,8,2,55+,1,1,3,44,0.3,1,primary,,,,6,9,3,,0
C50998,CENTAUR,$183 ,$46 ,$358 ,$86 ,$425 ,10,42,7,137,2,Social Worker,8,4,25-35,0,0,1,4,0.3,4,primary,2,,,,2,,,0
C50999,CENTAUR,$24 ,$17 ,$25 ,$61 ,$266 ,2,17,0,73,3,Senior Management,8,5,55+,0,0,3,43,0.6,2,primary,2,,2,,4,,0,100000
C51000,COSMOS,$10 ,$55 ,$331 ,$136 ,"$1,058 ",0,65,7,162,8,Senior Management,8,3,25-35,1,1,0,35,0.4,3,primary,,,,,,,0,800000
C51001,ODYSSEY,$10 ,$19 ,$25 ,$46 ,$106 ,0,24,0,22,1,Director,8,3,45-55,0,0,1,2,0.1,5,primary,,,,5,9,4,1,0
C51002,CENTAUR,$86 ,$15 ,$37 ,$40 ,$317 ,1,0,1,17,0,Others,8,3,45-55,1,1,1,13,0.2,5,MBA,1,,,,1,,,0
C51003,CENTAUR,$10 ,$22 ,$51 ,$56 ,$170 ,0,26,3,84,5,Senior Management,8,3,45-55,1,0,4,40,0.6,3,primary,6,,,,6,,0,90000
C51004,ODYSSEY,$475 ,$42 ,$302 ,$132 ,$400 ,22,102,11,392,12,Senior Management,8,4,35-45,0,0,3,15,0.7,3,primary,,,,,1,1,2,0
C51005,CENTAUR,"$1,944 ",$16 ,$812 ,$52 ,$457 ,32,3,7,214,1,Others,8,4,45-55,0,1,3,19,0.5,3,primary,2,,,,2,,,0
C51006,COSMOS,$11 ,$38 ,$31 ,$40 ,$174 ,1,130,1,69,0,Social Worker,8,3,35-45,1,1,2,9,0.8,5,primary,,,,1,3,2,,0
C51007,COSMOS,$10 ,$17 ,$25 ,$159 ,$187 ,0,23,0,81,18,Social Worker,8,3,25-35,0,0,0,23,0.9,3,MBA,,,,4,12,8,,0
C51008,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$103 ,0,0,0,1,0,Teacher,8,4,45-55,1,1,1,37,0.2,1,primary,,,,,1,1,0,90000
C51009,CENTAUR,$701 ,$80 ,$400 ,$659 ,$585 ,21,43,13,172,5,Doctor,8,3,35-45,1,1,1,4,0.6,2,primary,7,,,1,8,,0,0
C51010,CENTAUR,$400 ,$72 ,$252 ,$89 ,"$2,661 ",17,97,5,204,2,Others,8,4,25-35,0,1,1,33,0.6,2,primary,1,,,,1,,,0
C51011,CENTAUR,$229 ,$17 ,$25 ,$42 ,$128 ,3,6,1,14,2,Doctor,8,3,55+,0,0,1,35,0.2,3,primary,18,,1,1,23,3,4,0
C51012,ODYSSEY,$53 ,$40 ,$25 ,$49 ,$247 ,2,5,0,76,1,Others,8,1,25-35,0,1,0,4,0.6,3,primary,,,,,3,3,,0
C51013,TOKUGAWA,$10 ,$17 ,$25 ,$292 ,$308 ,0,12,0,150,31,Others,8,2,45-55,0,1,2,11,0.3,3,MBA,1,,1,22,29,5,,0
C51014,ODYSSEY,$250 ,$33 ,$106 ,$54 ,$139 ,8,25,2,42,1,Doctor,8,2,35-45,1,0,2,5,0.7,5,primary,1,,,10,19,8,0,135000
C51015,TOKUGAWA,$209 ,$27 ,$168 ,$659 ,"$4,302 ",6,8,6,267,15,Director,8,2,55+,1,1,1,17,0.9,4,primary,25,,,24,56,30,0,200000
C51016,CENTAUR,$10 ,$15 ,$25 ,$40 ,$101 ,0,0,0,1,0,Others,8,2,18-24,0,1,3,26,0.2,2,primary,,,,6,9,3,,0
C51017,CENTAUR,$10 ,$16 ,$25 ,$588 ,"$1,845 ",0,10,0,74,2,Others,8,4,55+,1,0,4,22,0.3,4,primary,2,,,,3,1,,0
C51018,EBONY,$10 ,$15 ,$25 ,$40 ,$103 ,0,1,0,2,0,Magician,8,2,35-45,0,1,5,38,0.8,4,primary,,,,7,11,4,0,62000
C51019,ODYSSEY,$307 ,$36 ,$70 ,$76 ,$291 ,9,62,4,164,3,Consultant,8,4,25-35,1,0,4,24,0.6,5,MBA,1,,,,7,6,0,50000
C51020,ODYSSEY,$10 ,$46 ,$40 ,$72 ,$279 ,0,67,4,180,5,Teacher,8,4,45-55,1,0,1,24,0.8,3,MBA,,,,3,13,10,0,100000
C51021,ODYSSEY,$281 ,$18 ,$25 ,$113 ,$229 ,2,23,0,195,26,Others,8,3,35-45,0,1,3,14,0.6,4,primary,25,,,5,33,28,,0
C51022,TOKUGAWA,$406 ,$84 ,"$2,115 ",$55 ,$635 ,10,75,15,173,1,Consultant,8,5,45-55,0,1,4,16,0.4,2,primary,2,,,,2,,0,200000
C51023,CENTAUR,$189 ,$37 ,$30 ,$91 ,$255 ,5,326,1,212,24,Others,8,4,25-35,1,0,5,2,0.5,3,primary,,,,,,,,0
C51024,TOKUGAWA,$334 ,$73 ,$177 ,$74 ,$415 ,6,181,8,208,4,Social Worker,8,2,25-35,1,0,4,39,0.8,3,MBA,,,,,,,,0
C51025,TOKUGAWA,$10 ,$22 ,$87 ,$189 ,$172 ,0,21,9,41,11,Others,8,1,35-45,0,0,1,28,0.8,2,primary,,,,,,,,0
C51026,ODYSSEY,$717 ,$236 ,$573 ,$76 ,$308 ,37,65,29,84,2,Magician,8,4,18-24,1,0,2,9,0.7,1,primary,25,,,6,52,45,0,205000
C51027,CENTAUR,$951 ,$74 ,$205 ,$435 ,"$1,004 ",61,196,9,545,11,Director,8,1,45-55,0,0,1,22,0.2,5,primary,1,,,,1,,0,700000
C51028,COSMOS,$10 ,$15 ,$25 ,$40 ,$110 ,0,0,0,8,0,Social Worker,8,1,35-45,0,1,4,6,0.9,2,MBA,,,,3,10,7,,0
C51029,CENTAUR,$10 ,$83 ,$127 ,$190 ,$614 ,0,181,7,203,12,Others,8,3,35-45,1,0,2,19,0.3,4,primary,7,,,,7,,,0
C51030,COSMOS,$10 ,$15 ,$25 ,$40 ,$191 ,0,1,0,39,0,Social Worker,8,2,18-24,1,0,0,22,0.3,3,MBA,,,,4,11,7,,0
C51031,TOKUGAWA,$164 ,$18 ,$151 ,$187 ,$230 ,7,5,6,115,5,Others,8,3,55+,1,0,1,17,0.2,4,primary,1,,,,1,,,0
C51032,CENTAUR,$107 ,$44 ,$55 ,$141 ,$364 ,5,104,9,192,12,Magician,8,3,18-24,0,1,2,38,0.5,3,primary,8,,4,2,23,9,0,140000
C51033,EBONY,$54 ,$26 ,$61 ,$114 ,$247 ,4,82,1,83,8,Pilot,8,4,18-24,1,0,0,25,0.8,1,MBA,25,,8,14,70,23,0,300000
C51034,CENTAUR,$111 ,$32 ,$25 ,$210 ,$301 ,4,64,0,218,8,Consultant,8,3,55+,1,0,1,2,0.3,4,MBA,1,,,1,2,,0,141000
C51035,CENTAUR,$10 ,$15 ,$25 ,$40 ,$104 ,0,0,0,2,0,Doctor,8,2,45-55,0,0,2,12,0.8,5,MBA,,,,,,,0,0
C51036,COSMOS,$361 ,$58 ,$131 ,$60 ,$491 ,6,86,6,196,2,Director,8,2,45-55,0,1,3,28,0.5,3,primary,12,,3,1,17,1,0,90000
C51037,COSMOS,$703 ,$45 ,$805 ,$250 ,$911 ,17,58,27,361,9,Scientist,8,1,55+,1,1,2,45,0.9,2,primary,2,,,8,13,3,,1
C51038,CENTAUR,$146 ,$26 ,$71 ,$40 ,$352 ,6,30,3,153,0,Director,8,1,45-55,1,0,1,30,0.7,2,MBA,9,1,3,2,17,2,0,250000
C51039,CENTAUR,$672 ,$42 ,$291 ,$277 ,$363 ,16,78,5,144,11,Others,8,3,55+,0,0,5,37,0.6,1,primary,6,,1,,7,,,0
C51040,COSMOS,$10 ,$17 ,$25 ,$67 ,$135 ,0,6,0,32,3,Teacher,8,3,45-55,0,1,2,35,0.9,4,MBA,,,,1,6,5,,75000
C51041,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$109 ,0,0,0,11,0,Social Worker,8,2,18-24,0,0,0,35,0.2,2,primary,6,,,9,24,9,,0
C51042,ODYSSEY,"$21,464 ",$97 ,$215 ,$86 ,"$1,856 ",70,47,7,324,2,Consultant,8,3,55+,1,0,4,11,0.3,3,MBA,,,,,2,2,,175000
C51043,CENTAUR,$541 ,$58 ,$201 ,$40 ,$464 ,13,43,5,68,0,Others,8,4,35-45,0,0,4,33,0.1,3,MBA,4,,,,4,,,0
C51044,COSMOS,$10 ,$17 ,$25 ,$85 ,$249 ,0,17,0,86,7,Social Worker,8,4,25-35,1,1,3,2,0.6,4,MBA,,,,5,9,4,,0
C51045,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Senior Management,8,1,45-55,0,1,5,33,0.2,4,primary,5,,,,5,,0,183000
C51046,CENTAUR,$301 ,$38 ,$43 ,$40 ,$254 ,15,98,4,188,0,Director,8,2,18-24,1,0,5,25,0.6,4,primary,5,2,,4,11,,0,250000
C51047,TOKUGAWA,$10 ,$15 ,$25 ,$40 ,$148 ,0,0,0,10,0,Magician,8,1,45-55,1,1,5,33,0.8,1,MBA,25,7,4,55,120,46,0,200000
C51048,COSMOS,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Teacher,8,4,25-35,0,1,2,3,0.6,3,MBA,,,,9,17,8,0,75000
C51049,COSMOS,$14 ,$18 ,$25 ,$61 ,$168 ,1,19,0,66,5,Pilot,8,3,45-55,0,0,4,9,0.7,4,primary,,,,5,8,3,0,150000
C51050,COSMOS,$99 ,$21 ,$54 ,$80 ,$246 ,5,76,5,133,8,Teacher,8,1,45-55,1,0,4,11,0.3,4,primary,,,,5,7,2,0,140000
C51051,CENTAUR,"$4,826 ",$192 ,"$2,005 ",$71 ,$611 ,65,112,12,284,1,Director,8,2,25-35,0,0,4,41,0.3,1,primary,4,,,,4,,0,0
C51052,ODYSSEY,$25 ,$28 ,$260 ,$163 ,$315 ,9,48,4,157,5,Social Worker,8,2,45-55,0,1,1,24,0.2,1,primary,,,,5,10,5,,0
C51053,ODYSSEY,"$1,191 ",$242 ,"$1,114 ",$40 ,$194 ,22,43,17,62,0,Others,8,5,35-45,0,1,2,9,0.3,4,primary,4,,,2,18,12,,0
C51054,EBONY,$82 ,$15 ,$127 ,$40 ,$107 ,2,3,2,5,0,Middle Management,8,4,25-35,1,1,1,31,0.8,2,MBA,,,,2,5,3,0,120000
C51055,CENTAUR,$822 ,$242 ,$372 ,$40 ,$800 ,21,390,11,357,5,Others,8,2,35-45,0,0,1,47,0.4,5,MBA,9,,,,9,,,0
C51056,TOKUGAWA,"$2,017 ",$29 ,$678 ,$72 ,$236 ,41,67,43,119,3,Magician,8,2,35-45,1,0,4,30,0.5,1,primary,15,,5,,21,1,0,250000
C51057,CENTAUR,$10 ,$23 ,$25 ,$225 ,$486 ,0,19,0,102,14,Others,8,3,18-24,1,1,1,26,0.6,3,MBA,6,,,2,8,,,0
C51058,CENTAUR,$292 ,$42 ,$41 ,$43 ,$401 ,8,81,3,248,2,Director,8,2,25-35,0,0,1,25,0.5,4,primary,1,,,,1,,0,150000
C51059,CENTAUR,$65 ,$21 ,$36 ,$44 ,$202 ,2,15,2,81,1,Others,8,3,45-55,1,1,3,14,0.2,5,primary,,,,1,1,,,0
C51060,COSMOS,$78 ,$20 ,$25 ,$388 ,$887 ,1,3,0,71,2,Magician,8,3,45-55,1,1,1,37,0.1,3,MBA,13,,1,,14,,0,260000
C51061,CENTAUR,$37 ,$38 ,$59 ,$40 ,$650 ,1,83,2,170,0,Consultant,8,4,45-55,1,0,5,48,0.6,2,primary,1,,,,1,,0,70000
C51062,CENTAUR,$39 ,$25 ,$25 ,$241 ,$556 ,2,58,0,201,31,Others,8,3,18-24,1,1,3,27,0.3,5,primary,2,,,,2,,,0
C51063,COSMOS,$563 ,$109 ,$156 ,"$4,433 ","$2,199 ",7,237,8,506,103,Consultant,8,2,35-45,0,1,2,43,1,2,MBA,,,,7,9,2,0,350000
C51064,CENTAUR,$713 ,$20 ,$157 ,$40 ,$202 ,11,7,2,9,0,Doctor,8,4,35-45,0,0,3,6,0.8,4,primary,,,,,,,0,170000
C51065,ODYSSEY,$11 ,$77 ,$38 ,$239 ,$661 ,1,178,5,290,15,Director,8,5,35-45,1,0,2,24,0.7,4,primary,1,,,1,3,1,0,250001
C51066,ODYSSEY,$44 ,$15 ,$25 ,$65 ,$145 ,1,1,0,9,1,Director,8,3,45-55,1,1,4,44,0.9,1,primary,,,,,4,4,1,0
C51067,TOKUGAWA,"$3,497 ",$29 ,$407 ,$365 ,$401 ,8,44,5,195,13,Magician,8,2,45-55,1,0,0,44,0.3,2,primary,6,,,,6,,0,165000
C51068,CENTAUR,$87 ,$23 ,$136 ,$99 ,$439 ,3,17,8,128,3,Others,8,1,45-55,0,0,4,45,0.6,2,primary,,,,1,6,5,,0
C51069,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Consultant,8,4,25-35,0,1,2,23,0.4,2,primary,3,,,,3,,0,185000
C51070,TOKUGAWA,"$1,048 ",$46 ,$524 ,$49 ,$185 ,23,115,12,55,5,Others,8,2,25-35,1,0,1,4,1,3,primary,,,,3,8,5,,0
C51071,CENTAUR,$10 ,$15 ,$25 ,$40 ,$178 ,6,0,0,10,0,Consultant,8,4,55+,1,0,4,15,0.8,1,primary,2,,,,2,,0,100000
C51072,COSMOS,"$1,869 ",$42 ,$56 ,$40 ,$250 ,30,71,4,75,0,Doctor,8,2,35-45,1,0,2,11,0.2,4,primary,2,,,2,11,7,0,250000
C51073,TOKUGAWA,"$1,030 ",$33 ,$380 ,$192 ,$399 ,21,50,13,195,2,Doctor,8,2,35-45,0,1,2,16,0.9,4,primary,,,,,,,1,0
C51074,TOKUGAWA,$10 ,$15 ,$25 ,$40 ,$102 ,0,0,0,7,0,Director,8,2,55+,0,0,0,15,0.1,2,MBA,1,,,,2,1,1,0
C51075,ODYSSEY,$10 ,$20 ,$31 ,$40 ,$143 ,0,27,1,78,0,Middle Management,8,3,45-55,0,1,4,27,1,3,primary,,,,8,21,13,,75000
C51076,CENTAUR,"$7,194 ",$259 ,"$2,769 ",$338 ,"$1,006 ",184,418,120,340,14,Others,8,4,25-35,1,0,2,2,0.9,2,MBA,,,,,,,,0
C51077,CENTAUR,$166 ,$45 ,$133 ,$45 ,$224 ,3,29,9,68,1,Teacher,8,5,55+,0,0,4,16,0.6,5,MBA,1,,,,1,,0,200000
C51078,COSMOS,"$1,738 ",$157 ,$411 ,$288 ,"$1,287 ",56,280,20,495,8,Director,8,5,25-35,1,1,5,8,0.2,5,primary,,,,2,2,,0,180000
C51079,ODYSSEY,"$3,514 ",$115 ,"$1,253 ",$143 ,"$1,713 ",57,111,20,277,9,Others,8,2,45-55,0,1,5,34,0.9,3,primary,,,,,8,8,,0
C51080,COSMOS,$190 ,$27 ,$60 ,$43 ,$259 ,8,61,2,260,1,Magician,8,4,45-55,1,1,2,19,0.4,2,primary,,,,5,7,2,0,190000
C51081,CENTAUR,$802 ,$74 ,$885 ,$365 ,"$1,880 ",30,142,18,658,14,Others,8,2,25-35,1,1,3,27,0.9,5,primary,8,,,,8,,,0
C51082,COSMOS,$10 ,$21 ,$25 ,$221 ,$614 ,0,28,0,280,12,Others,8,3,25-35,0,1,1,45,0.3,3,MBA,,,,4,9,5,,0
C51083,CENTAUR,"$2,185 ",$161 ,"$3,182 ",$173 ,$808 ,36,213,26,494,7,Others,8,4,45-55,1,0,3,42,0.1,4,primary,1,,,,1,,,0
C51084,ODYSSEY,$176 ,$30 ,$173 ,$338 ,$582 ,2,37,31,194,30,Others,8,4,18-24,1,1,4,31,0.6,3,MBA,,,,22,40,18,,0
C51085,CENTAUR,$754 ,$47 ,$262 ,$68 ,$210 ,11,70,5,107,3,Others,8,2,45-55,0,1,0,50,0.6,2,primary,6,,,1,7,,,0
C51086,CENTAUR,$270 ,$15 ,$212 ,$40 ,$162 ,5,6,6,47,0,Others,8,5,18-24,1,0,3,27,0.3,2,primary,2,,,,2,,,0
C51087,COSMOS,$10 ,$15 ,$25 ,$50 ,$172 ,0,0,0,23,1,Teacher,8,3,45-55,1,0,2,11,0.5,2,primary,,,,7,18,11,0,100000
C51088,TOKUGAWA,$10 ,$28 ,$125 ,$40 ,$470 ,0,24,6,277,0,Teacher,8,3,25-35,1,0,1,45,0.8,4,primary,3,,1,,4,,0,119000
C51089,CENTAUR,$68 ,$23 ,$44 ,$97 ,$297 ,6,78,2,118,11,Doctor,8,4,55+,0,1,1,16,0.7,3,primary,8,,,,8,,0,110000
C51090,CENTAUR,"$1,433 ",$22 ,$41 ,$57 ,$163 ,31,22,5,91,2,Others,8,4,35-45,0,1,5,5,0.5,3,primary,5,,,2,8,1,,0
C51091,COSMOS,$104 ,$40 ,$25 ,$40 ,$141 ,5,303,0,68,0,Middle Management,8,3,25-35,1,1,2,24,0.4,4,primary,,,,6,10,4,0,80000
C51092,CENTAUR,$503 ,$34 ,$61 ,$427 ,$506 ,10,94,4,245,37,Social Worker,8,4,55+,1,0,3,4,0.7,2,primary,,,,10,24,14,,0
C51093,CENTAUR,$10 ,$30 ,$40 ,$306 ,$534 ,0,92,3,270,12,Director,8,2,35-45,0,1,2,27,0.8,2,primary,2,,,,10,8,0,62300
C51094,ODYSSEY,$10 ,$30 ,$175 ,$730 ,$707 ,0,38,3,226,7,Others,8,3,18-24,1,0,3,6,0.1,3,primary,,,,,7,7,,0
C51095,CENTAUR,$10 ,$71 ,$639 ,$734 ,$485 ,0,66,13,117,11,Social Worker,8,5,25-35,1,0,4,35,0.8,1,primary,,,,,,,,0
C51096,CENTAUR,$118 ,$23 ,$29 ,$63 ,$246 ,4,13,1,147,4,Teacher,8,3,35-45,0,1,3,42,0.8,3,primary,3,,,,3,,,140000
C51097,TOKUGAWA,$84 ,$22 ,$109 ,$40 ,$142 ,6,26,5,31,0,Senior Management,8,2,55+,0,1,2,4,0.5,5,primary,7,,,,7,,0,150000
C51098,CENTAUR,$412 ,$30 ,$25 ,$66 ,$280 ,9,58,0,132,2,Others,8,4,25-35,1,0,5,17,1,3,primary,10,,,,10,,,0
C51099,CENTAUR,$235 ,$47 ,$25 ,$74 ,"$2,502 ",12,34,0,144,2,Others,8,4,18-24,1,0,2,41,0.6,4,primary,25,,11,3,62,1,,0
C51100,ODYSSEY,$43 ,$29 ,$90 ,$392 ,$720 ,8,35,4,326,32,Magician,8,3,45-55,0,1,5,9,0.5,4,MBA,,,,,1,1,0,250000
C51101,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Others,8,4,35-45,1,0,2,34,0.8,4,primary,2,,,,3,1,,0
C51102,CENTAUR,$465 ,$43 ,$381 ,$52 ,$593 ,28,23,12,145,1,Middle Management,8,2,55+,0,0,4,5,0.2,5,MBA,,,,,,,0,125000
C51103,CENTAUR,$186 ,$16 ,$39 ,$40 ,$131 ,5,5,3,52,0,Consultant,8,2,18-24,1,0,1,3,0.6,4,primary,10,,,6,16,,0,200000
C51104,ODYSSEY,$10 ,$15 ,$261 ,"$1,743 ","$1,488 ",2,0,6,245,8,Others,8,2,55+,0,1,1,43,0.8,1,primary,,,,,,,,0
C51105,EBONY,$10 ,$18 ,$25 ,$151 ,$311 ,0,12,0,161,16,Middle Management,8,5,45-55,1,0,2,10,0.3,2,primary,,,,1,3,2,1,0
C51106,COSMOS,$10 ,$55 ,$38 ,$166 ,"$1,487 ",0,301,3,285,8,Pilot,8,3,45-55,1,0,3,16,0.2,2,primary,1,,,19,25,5,,130000
C51107,TOKUGAWA,$484 ,$39 ,$76 ,$322 ,"$4,418 ",9,113,3,399,20,Director,8,3,55+,1,0,0,26,0.4,3,primary,3,,,,3,,0,200000
C51108,ODYSSEY,$29 ,$23 ,$60 ,$209 ,$264 ,1,68,3,181,30,Others,8,3,18-24,1,0,1,27,0.9,3,primary,25,,,,86,83,,0
C51109,COSMOS,$10 ,$21 ,$33 ,$110 ,$189 ,0,32,1,73,6,Magician,8,1,25-35,0,0,1,48,0.2,4,primary,,,,4,13,9,0,78000
C51110,CENTAUR,$191 ,$18 ,$25 ,$60 ,$288 ,1,44,0,292,2,Director,8,2,55+,1,1,3,3,0.6,2,primary,1,,,,8,7,0,0
C51111,COSMOS,$10 ,$15 ,$25 ,$50 ,$189 ,0,2,0,88,4,Social Worker,8,3,45-55,0,0,4,18,0.3,1,primary,,,,4,8,4,,0
C51112,ODYSSEY,$660 ,$43 ,"$1,780 ",$77 ,$456 ,20,27,37,139,2,Teacher,8,3,18-24,1,1,4,2,0.7,4,MBA,1,,,1,11,9,0,55000
C51113,TOKUGAWA,"$1,374 ",$112 ,$85 ,$40 ,$803 ,35,261,3,230,0,Doctor,8,4,35-45,1,0,0,42,0.3,4,primary,1,,,,1,,2,0
C51114,ODYSSEY,$10 ,$33 ,$58 ,"$1,837 ","$1,004 ",0,23,2,115,10,Teacher,8,2,45-55,1,0,2,11,0.3,2,primary,3,,,1,16,12,0,100000
C51115,CENTAUR,$59 ,$34 ,$106 ,$132 ,$675 ,1,22,2,233,9,Others,8,4,45-55,1,0,1,12,0.9,4,primary,2,,,1,6,3,,0
C51116,EBONY,$10 ,$21 ,$73 ,$179 ,$390 ,0,9,6,136,8,Others,8,2,45-55,1,1,1,13,0.9,4,primary,,,,,,,,0
C51117,COSMOS,"$1,327 ",$62 ,$219 ,$43 ,$281 ,10,195,4,132,1,Senior Management,8,4,18-24,0,0,5,50,0.9,3,primary,,2,4,,6,,0,365000
C51118,COSMOS,$943 ,$33 ,$322 ,$143 ,$677 ,8,6,12,204,8,Doctor,8,5,55+,1,0,2,27,0.3,3,MBA,,,,2,7,5,1,0
C51119,CENTAUR,"$2,020 ",$127 ,"$1,151 ",$40 ,$235 ,13,145,18,59,0,Magician,8,2,25-35,0,1,0,15,0.4,4,primary,4,,,,4,,0,300000
C51120,COSMOS,$68 ,$15 ,$25 ,$40 ,$100 ,1,0,0,0,0,Others,8,2,45-55,0,1,3,49,0.9,2,primary,,,,2,2,,,0
C51121,TOKUGAWA,$311 ,$109 ,$348 ,$113 ,$383 ,13,207,17,205,6,Senior Management,42,5,25-35,1,0,1,44,0.1,2,primary,3,,,1,4,,0,225000
C51122,EBONY,$10 ,$15 ,$63 ,$99 ,$125 ,0,1,1,10,1,Middle Management,42,3,25-35,1,1,2,49,0.1,2,primary,,,,,,,,115000
C51123,CENTAUR,"$3,026 ",$38 ,"$1,115 ","$4,217 ","$1,543 ",62,112,36,272,11,Others,42,5,45-55,0,1,3,35,0.2,4,primary,9,,,5,15,1,,0
C51124,CENTAUR,$302 ,$47 ,$189 ,$122 ,$274 ,6,78,13,82,6,Others,42,2,55+,0,1,2,24,0.2,4,primary,,,,,,,,0
C51125,EBONY,$10 ,$21 ,$29 ,$40 ,$169 ,0,11,2,55,0,Teacher,42,2,35-45,1,1,4,23,0.1,3,primary,,,,2,4,2,0,110000
C51126,COSMOS,$10 ,$16 ,$25 ,$82 ,$145 ,0,4,0,39,5,Social Worker,42,3,55+,1,0,2,46,0.2,5,primary,2,,,1,11,8,,0
C51127,CENTAUR,$10 ,$18 ,$57 ,$58 ,$253 ,0,7,1,70,2,Director,42,1,25-35,1,0,5,21,0.2,2,primary,,,,,,,0,0
C51128,CENTAUR,$35 ,$16 ,$36 ,$545 ,$236 ,1,4,1,99,29,Others,42,4,25-35,1,0,2,7,0.7,4,primary,,,,,,,,0
C51129,COSMOS,$10 ,$16 ,$38 ,$56 ,$236 ,0,4,2,75,5,Others,42,2,55+,0,1,2,11,0.7,5,primary,,,,15,15,,,0
C51130,ODYSSEY,$411 ,$27 ,$226 ,$45 ,$374 ,14,28,7,243,1,Pilot,42,2,35-45,1,0,2,41,0.9,3,primary,,,,,,,0,85000
C51131,COSMOS,$723 ,$27 ,$201 ,$40 ,$144 ,25,29,13,12,0,Magician,42,4,45-55,1,0,5,20,0.5,5,primary,1,,,2,5,2,0,105000
C51132,ODYSSEY,$10 ,$33 ,$33 ,$586 ,$147 ,0,112,1,80,51,Teacher,42,4,45-55,0,1,1,39,0.8,2,primary,,,,,5,5,0,56000
C51133,ODYSSEY,$53 ,$22 ,$111 ,$242 ,$323 ,1,27,2,142,30,Teacher,42,2,45-55,0,0,1,29,0.7,5,primary,,,,,13,13,0,150000
C51134,EBONY,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Director,42,3,18-24,0,0,1,17,0.8,4,primary,,,,2,8,6,0,70000
C51135,CENTAUR,$168 ,$18 ,$71 ,$418 ,$353 ,3,15,2,258,54,Others,42,4,55+,0,0,4,10,0.7,2,MBA,1,,,,1,,,0
C51136,CENTAUR,$746 ,$43 ,$67 ,$40 ,$502 ,19,49,4,192,0,Director,42,3,18-24,0,0,4,11,0.3,4,MBA,15,,,1,17,1,0,100000
C51137,EBONY,$10 ,$15 ,$25 ,$40 ,$117 ,0,0,0,8,0,Magician,42,2,18-24,0,1,1,5,0.7,3,MBA,,,,4,7,3,0,133000
C51138,CENTAUR,$253 ,$40 ,$172 ,$54 ,$260 ,7,50,8,97,5,Others,42,3,18-24,0,0,4,29,0.9,1,primary,2,,,,2,,,0
C51139,ODYSSEY,$478 ,$27 ,$272 ,$711 ,$497 ,16,12,8,66,6,Others,42,1,45-55,0,0,2,6,0.6,3,primary,1,,,,2,1,,0
C51140,COSMOS,$78 ,$28 ,$285 ,$42 ,$176 ,5,70,19,78,1,Others,42,3,25-35,1,1,2,38,0.9,3,primary,,,,2,4,2,,0
C51141,ODYSSEY,"$6,063 ",$34 ,$182 ,$40 ,$108 ,11,10,2,8,0,Teacher,42,4,45-55,1,0,5,43,0.6,2,primary,,2,,,18,16,0,200000
C51142,COSMOS,$10 ,$21 ,$64 ,$40 ,$194 ,0,6,1,9,0,Consultant,42,2,25-35,0,0,5,25,0.4,3,primary,,,,2,4,2,,62000
C51143,CENTAUR,$406 ,$71 ,$43 ,$303 ,$493 ,31,138,3,220,17,Teacher,42,3,55+,1,1,2,12,0.7,2,MBA,3,,1,10,23,9,0,175000
C51144,CENTAUR,$217 ,$61 ,$125 ,$201 ,$840 ,13,89,8,293,15,Others,42,1,45-55,0,0,4,42,1,1,primary,,,,,,,,0
C51145,CENTAUR,$738 ,$59 ,$338 ,$79 ,$820 ,28,57,16,140,1,Others,42,2,25-35,0,1,4,49,0.8,3,primary,7,,,,7,,,0
C51146,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Middle Management,42,3,25-35,1,0,5,27,0.8,2,primary,,,,2,2,,0,120000
C51147,CENTAUR,"$1,698 ",$152 ,$533 ,$88 ,$806 ,66,223,28,218,3,Others,42,3,45-55,1,1,4,5,0.9,2,primary,,,,,,,,0
